h,Omega_cdm
0.7436967039824486,0.11595053151993888
0.7341362101841136,0.12014748416771806
0.6936488792769832,0.12188204479633691
0.699164575163705,0.12167792092903823
0.7486933502502288,0.1138299963778309
0.6865919254724984,0.12774554669253976
0.6705487769789458,0.12323738262275558
0.620948025505866,0.13870610479823514
0.7272552375179742,0.11403534313492056
0.7043799605129261,0.1215658644669436
0.7071563267446718,0.12295958169452967
0.6436226072489133,0.1378598465309161
0.6853531033657689,0.12004125600373616
0.7356937046597741,0.11732088557899202
0.6714801076526987,0.12421838187899494
0.6929962811034717,0.12008492893693287
0.668852165160718,0.1263240559697078
0.6196473439549048,0.13660241515304683
0.6791935016964357,0.12646562617623158
0.6285476169256009,0.13863830822342577
0.7123130491981573,0.11519949523246642
0.7102541726454082,0.11954523365979022
0.7457602955259557,0.11450981165350055
0.7059517888942654,0.11956658067156158
0.7152021572444344,0.11954815211034155
0.6808149426107377,0.12569711977461281
0.6598261151411515,0.12743595617313036
0.6240388598599406,0.13846058665003771
0.7264757242361887,0.12038223884299334
0.7339774653721766,0.11805192052857609
0.6565115236579635,0.12811504565689125
0.6637602505505957,0.13097188349609307
0.7436967039824486,0.11595053151993888
0.7406060798611356,0.1195559248165255
0.6928070102066466,0.12197323874223215
0.7329873652202413,0.11279912580629753
0.7486933502502288,0.1138299963778309
0.6842024689407974,0.1275540790383704
0.6584768622720303,0.12556072470064597
0.6248345397576451,0.1390637023059456
0.7312068200302961,0.11333755662990304
0.7043799605129261,0.1215658644669436
0.7072162877735602,0.12295431497334675
0.6436226072489133,0.1378598465309161
0.6936066440154375,0.12114096088533585
0.7356937046597741,0.11732088557899202
0.6557329705900135,0.12873314059945629
0.6929962811034717,0.12008492893693287
0.6671512922856477,0.12618776466869042
0.6130537244569888,0.13797975151678188
0.690097846395361,0.12417404223008191
0.6285476169256009,0.13863830822342577
0.7123130491981573,0.11519949523246642
0.7142834452339615,0.11964684272304972
0.7457602955259557,0.11450981165350055
0.7173985187166162,0.11623994014470873
0.6846190664429469,0.12576442502927926
0.6634717507414194,0.12819121054600408
0.6510314914897957,0.12941850849829367
0.6240388598599406,0.13846058665003771
0.7202257671191348,0.1222854399852882
0.732955885509646,0.11631366152056578
0.6452770021964717,0.1323427746462683
0.6649922398054186,0.13223366649227686
0.7429838961573711,0.115933473451135
0.7406060798611356,0.1195559248165255
0.6749580974076196,0.12515428770877848
0.7021659548076382,0.12005872440139731
0.7486933502502288,0.1138299963778309
0.6934169444247114,0.12513191579263847
0.6861798420688865,0.11795877117857168
0.6251610182068741,0.13910361910400457
0.7312068200302961,0.11333755662990304
0.6971794517667202,0.12377439739301058
0.7072162877735602,0.12295431497334675
0.6436226072489133,0.1378598465309161
0.68655802723644,0.12240003752900033
0.7335994907517505,0.11771738477321698
0.659145514100315,0.12823566996830146
0.6929962811034717,0.12008492893693287
0.6680291018300564,0.12570981275765122
0.6140669724430701,0.13774720864121137
0.6896144912551807,0.12426269200263887
0.6669647139977068,0.13070574750741462
0.7003376125521341,0.11637964756795754
0.7256010073329521,0.1160122509721363
0.745924077270266,0.11448308242546973
0.7382973117289836,0.11193488140956788
0.6832888981924351,0.12591707007845285
0.6621357586843927,0.12834077654698445
0.6416870081090702,0.13066720460410916
0.6240388598599406,0.13846058665003771
0.7202257671191348,0.1222854399852882
0.7387075541201831,0.11548128472523729
0.648507393391045,0.13156040375530298
0.6670383317782165,0.13432924001274227
0.7429838961573711,0.115933473451135
0.7283907783189999,0.12143694976665445
0.6741429198556339,0.12530505714604961
0.7058579897700882,0.11931385866226729
0.7355831479345563,0.11639134388503404
0.7351081384252657,0.11712235187960508
0.6861798420688865,0.11795877117857168
0.6284718315825417,0.13806918067208393
0.7312068200302961,0.11333755662990304
0.6971794517667202,0.12377439739301058
0.7076579653029932,0.1231416072133192
0.6423400461421227,0.13810190734251937
0.7022302075049903,0.12083998023827053
0.7329654284968787,0.1169284041842361
0.659145514100315,0.12823566996830146
0.714903354535952,0.11776629729586903
0.6551790278599658,0.1275776955563985
0.6140669724430701,0.13774720864121137
0.6816644253598896,0.12692547465837112
0.6672601062318659,0.13085041524823976
0.7003376125521341,0.11637964756795754
0.7317613155672993,0.11543009432415564
0.745924077270266,0.11448308242546973
0.7410477971607232,0.11124926741492214
0.6776540819210285,0.12656270193091632
0.6555418125869805,0.12976937263712812
0.6759571999061099,0.12534632427245868
0.6442730829214742,0.13413461658299064
0.6996747295602959,0.12527864831384505
0.7322752457655709,0.11637101304161
0.6516537001154635,0.13088599486065622
0.6670383317782165,0.13432924001274227
0.7466590430338162,0.1153786947248858
0.728971312135222,0.12086480477833833
0.6916006909285232,0.12193861162942521
0.7098256704014605,0.11548636643845704
0.7095082061248035,0.12097388549780302
0.7410556613362568,0.11349534285139896
0.6861798420688865,0.11795877117857168
0.6498829671778187,0.1337358654009466
0.7341725958190589,0.11372931631019255
0.687714225309205,0.12997768172151666
0.7076579653029932,0.1231416072133192
0.6623613022651461,0.12890271104760398
0.6963428071049492,0.1216252454385305
0.7329654284968787,0.1169284041842361
0.6334716011885604,0.1356252057779975
0.7150558601104682,0.11765315434373691
0.6551790278599658,0.1275776955563985
0.6140669724430701,0.13774720864121137
0.6747515370343462,0.13082958188045246
0.6739709606634072,0.12942848188844272
0.6907116647417041,0.11928115731591049
0.730975297442751,0.11598450617397389
0.745924077270266,0.11448308242546973
0.742962587824731,0.11056728311155084
0.6532536782367455,0.13057196369915974
0.6555418125869805,0.12976937263712812
0.6583795514966396,0.12798624031519826
0.638765240108596,0.13626062240318682
0.7173183360490542,0.12003695617295738
0.7322752457655709,0.11637101304161
0.6516537001154635,0.13088599486065622
0.681602786225909,0.1306475939093376
0.7467984874291334,0.11556019953019064
0.7392641190627427,0.11976527366950608
0.665895888712212,0.12545712636407821
0.7098256704014605,0.11548636643845704
0.7152458466023809,0.11958920943551267
0.7410556613362568,0.11349534285139896
0.6927997878230839,0.11840058676344815
0.6531908328710905,0.13241126433626219
0.7341725958190589,0.11372931631019255
0.673758293272801,0.13485863387060246
0.7075972363881363,0.12481611848538046
0.6554710516860749,0.13128003917691072
0.6973494465841449,0.12155872518312892
0.7329654284968787,0.1169284041842361
0.6483183247333026,0.1321295191862764
